total_result,block_size,color_channel,bin_width,coefficients
0.8019,6,ChannelYUV.V,0.1,[(1|1)(1|3)(1|5)(4|5)(5|0)]
0.8121,6,ChannelYUV.V,0.1,[(0|5)(1|1)(1|3)(1|5)(4|5)(5|0)]
