total_result,block_size,color_channel,bin_width,coefficients
0.7566,6,ChannelYUV.V,0.1,[(0|5)(1|1)(1|3)(1|5)(4|5)(5|0)]
0.7741,8,ChannelYUV.U,0.1,[(4|0)(4|3)(0|5)(5|3)(2|0)(3|6)(7|1)(7|3)(7|6)]
0.7566,6,ChannelYUV.V,0.1,[(0|5)(1|1)(1|3)(1|5)(4|5)(5|0)]
